po_id,datetime,product_id,qty,customer_id,promotion_id,store_id,price
PO005591,2024-12-31 10:45:00,SKU058,2,CUST469,NO_PROMO,STORE003,138.19
PO005592,2023-07-01 21:54:00,SKU036,2,CUST025,NO_PROMO,STORE004,413.78
PO005593,2023-05-15 09:26:00,SKU032,2,CUST053,PROMO026,STORE005,126.74
PO005594,2023-05-03 08:28:00,SKU064,3,CUST247,NO_PROMO,STORE006,210.54
PO005595,2024-10-14 19:03:00,SKU071,1,CUST337,NO_PROMO,STORE006,397.51
PO005596,2023-11-18 09:54:00,SKU042,1,CUST281,NO_PROMO,STORE001,272.83
PO005597,2024-07-11 12:54:00,SKU048,2,CUST033,NO_PROMO,STORE008,284.03
PO005598,2023-07-18 18:39:00,SKU074,1,CUST287,NO_PROMO,STORE003,416.96
PO005599,2023-01-18 13:53:00,SKU030,1,CUST036,NO_PROMO,STORE004,70.9
PO005600,2024-11-19 21:57:00,SKU021,1,CUST343,NO_PROMO,STORE008,325.33
PO005601,2023-11-21 19:10:00,SKU060,1,CUST379,NO_PROMO,STORE005,196.4
PO005602,2024-08-23 19:23:00,SKU013,2,CUST239,PROMO003,STORE006,424.6
PO005603,2024-06-12 08:42:00,SKU001,1,CUST492,NO_PROMO,STORE001,218.54
PO005604,2024-02-17 14:53:00,SKU065,1,CUST217,PROMO012,STORE008,176.42
PO005605,2024-11-14 18:03:00,SKU033,1,CUST177,NO_PROMO,STORE005,79.27
PO005606,2023-03-08 11:52:00,SKU038,1,CUST044,NO_PROMO,STORE001,93.95
PO005607,2024-05-28 10:46:00,SKU025,5,CUST304,NO_PROMO,STORE007,255.23
PO005608,2023-10-01 09:11:00,SKU026,1,CUST158,NO_PROMO,STORE002,403.33
PO005609,2024-03-30 08:17:00,SKU077,4,CUST269,NO_PROMO,STORE006,397.07
PO005610,2024-09-15 11:44:00,SKU059,2,CUST171,PROMO014,STORE003,70.35
PO005611,2024-06-01 14:11:00,SKU033,3,CUST495,NO_PROMO,STORE006,79.27
PO005612,2024-10-12 19:53:00,SKU041,1,CUST221,NO_PROMO,STORE009,104.92
PO005613,2023-01-04 12:17:00,SKU030,1,CUST400,NO_PROMO,STORE006,70.9
PO005614,2024-07-28 13:07:00,SKU057,3,CUST230,NO_PROMO,STORE001,89.82
PO005615,2023-12-16 15:36:00,SKU049,3,CUST091,NO_PROMO,STORE006,296.02
PO005616,2024-12-14 09:36:00,SKU048,1,CUST410,PROMO017,STORE003,284.03
PO005617,2024-04-19 09:07:00,SKU072,1,CUST459,NO_PROMO,STORE004,139.42
PO005618,2023-04-03 10:46:00,SKU049,1,CUST431,NO_PROMO,STORE004,296.02
PO005619,2023-03-30 10:20:00,SKU047,4,CUST421,PROMO020,STORE009,190.27
PO005620,2024-08-28 18:01:00,SKU056,1,CUST131,NO_PROMO,STORE008,464.84
PO005621,2023-06-23 20:00:00,SKU065,2,CUST410,NO_PROMO,STORE007,176.42
PO005622,2023-08-11 18:23:00,SKU012,2,CUST226,PROMO004,STORE005,486.46
PO005623,2024-04-16 09:56:00,SKU069,3,CUST225,NO_PROMO,STORE010,83.55
PO005624,2023-09-10 12:53:00,SKU006,2,CUST143,NO_PROMO,STORE004,120.2
PO005625,2024-11-28 18:57:00,SKU065,1,CUST066,PROMO025,STORE003,176.42
PO005626,2023-07-15 19:48:00,SKU025,4,CUST028,NO_PROMO,STORE001,255.23
PO005627,2023-05-16 12:03:00,SKU001,2,CUST125,NO_PROMO,STORE009,218.54
PO005628,2024-01-24 19:18:00,SKU032,2,CUST212,PROMO020,STORE008,126.74
PO005629,2023-07-02 12:08:00,SKU003,1,CUST422,NO_PROMO,STORE001,379.4
PO005630,2024-08-01 13:26:00,SKU049,2,CUST428,NO_PROMO,STORE002,296.02
PO005631,2023-08-20 21:12:00,SKU019,1,CUST437,NO_PROMO,STORE001,244.38
PO005632,2023-10-07 11:11:00,SKU060,1,CUST080,NO_PROMO,STORE001,196.4
PO005633,2023-10-30 12:44:00,SKU029,2,CUST238,NO_PROMO,STORE009,316.59
PO005634,2024-03-26 12:05:00,SKU050,2,CUST132,NO_PROMO,STORE005,133.18
PO005635,2024-05-16 13:37:00,SKU002,2,CUST328,NO_PROMO,STORE003,477.82
PO005636,2024-01-08 13:49:00,SKU073,1,CUST300,PROMO018,STORE002,52.48
PO005637,2024-10-19 16:28:00,SKU056,2,CUST119,NO_PROMO,STORE008,464.84
PO005638,2024-10-08 18:53:00,SKU017,1,CUST046,PROMO016,STORE008,186.91
PO005639,2023-06-24 08:53:00,SKU060,2,CUST084,PROMO010,STORE006,196.4
PO005640,2024-08-22 14:09:00,SKU036,1,CUST282,NO_PROMO,STORE002,413.78
PO005641,2024-07-04 17:13:00,SKU061,2,CUST352,NO_PROMO,STORE001,224.9
PO005642,2024-12-20 14:22:00,SKU017,3,CUST013,NO_PROMO,STORE006,186.91
PO005643,2024-10-23 20:43:00,SKU049,1,CUST125,NO_PROMO,STORE001,296.02
PO005644,2023-10-23 11:21:00,SKU076,1,CUST325,PROMO006,STORE006,378.05
PO005645,2024-12-17 16:35:00,SKU060,2,CUST172,PROMO030,STORE010,196.4
PO005646,2023-10-03 09:32:00,SKU020,2,CUST234,NO_PROMO,STORE002,181.05
PO005647,2023-08-04 12:13:00,SKU050,2,CUST181,PROMO027,STORE007,133.18
PO005648,2024-04-23 12:02:00,SKU003,2,CUST051,PROMO005,STORE010,379.4
PO005649,2023-04-29 16:42:00,SKU043,1,CUST269,PROMO009,STORE002,65.47
PO005650,2024-10-08 10:30:00,SKU057,1,CUST169,NO_PROMO,STORE002,89.82
PO005651,2023-05-24 15:37:00,SKU050,1,CUST395,NO_PROMO,STORE006,133.18
PO005652,2023-11-27 13:36:00,SKU068,1,CUST421,PROMO016,STORE004,410.99
PO005653,2024-01-22 18:37:00,SKU050,2,CUST316,PROMO025,STORE006,133.18
PO005654,2023-02-04 13:44:00,SKU037,1,CUST288,NO_PROMO,STORE008,187.08
PO005655,2023-04-18 18:22:00,SKU046,4,CUST429,NO_PROMO,STORE010,348.14
PO005656,2023-01-09 10:26:00,SKU042,3,CUST490,PROMO030,STORE003,272.83
PO005657,2024-05-01 13:21:00,SKU015,3,CUST274,NO_PROMO,STORE005,131.82
PO005658,2024-10-25 09:11:00,SKU033,4,CUST349,NO_PROMO,STORE005,79.27
PO005659,2024-01-02 12:10:00,SKU080,1,CUST207,NO_PROMO,STORE010,102.14
PO005660,2024-04-23 16:11:00,SKU011,3,CUST148,PROMO014,STORE009,59.26
PO005661,2023-01-23 15:51:00,SKU020,1,CUST300,NO_PROMO,STORE007,181.05
PO005662,2024-09-23 15:37:00,SKU024,1,CUST420,NO_PROMO,STORE009,214.86
PO005663,2024-08-12 19:27:00,SKU064,3,CUST453,NO_PROMO,STORE008,210.54
PO005664,2024-02-13 15:53:00,SKU080,1,CUST488,NO_PROMO,STORE003,102.14
PO005665,2023-09-07 12:46:00,SKU065,5,CUST037,NO_PROMO,STORE002,176.42
PO005666,2024-01-18 17:21:00,SKU073,2,CUST161,NO_PROMO,STORE003,52.48
PO005667,2024-05-09 18:25:00,SKU076,3,CUST466,NO_PROMO,STORE006,378.05
PO005668,2023-11-04 08:59:00,SKU017,1,CUST383,NO_PROMO,STORE010,186.91
PO005669,2023-08-28 20:59:00,SKU061,2,CUST275,NO_PROMO,STORE004,224.9
PO005670,2024-06-03 09:26:00,SKU015,1,CUST435,NO_PROMO,STORE001,131.82
PO005671,2024-03-12 20:17:00,SKU051,3,CUST288,NO_PROMO,STORE010,486.31
PO005672,2024-08-14 14:37:00,SKU027,1,CUST106,PROMO001,STORE010,139.85
PO005673,2023-01-30 10:32:00,SKU074,2,CUST022,NO_PROMO,STORE009,416.96
PO005674,2023-06-20 12:56:00,SKU061,1,CUST233,NO_PROMO,STORE006,224.9
PO005675,2024-09-03 19:33:00,SKU058,1,CUST122,NO_PROMO,STORE001,138.19
PO005676,2023-07-23 17:48:00,SKU031,1,CUST129,NO_PROMO,STORE003,323.4
PO005677,2023-05-23 10:42:00,SKU012,1,CUST310,NO_PROMO,STORE001,486.46
PO005678,2023-12-08 20:03:00,SKU046,2,CUST217,NO_PROMO,STORE009,348.14
PO005679,2023-04-03 12:50:00,SKU031,1,CUST148,NO_PROMO,STORE004,323.4
PO005680,2023-05-25 20:22:00,SKU032,1,CUST058,NO_PROMO,STORE002,126.74
PO005681,2024-04-14 14:10:00,SKU032,2,CUST419,NO_PROMO,STORE004,126.74
PO005682,2024-04-16 08:42:00,SKU053,1,CUST237,NO_PROMO,STORE002,472.77
PO005683,2023-06-01 11:56:00,SKU061,1,CUST070,PROMO009,STORE006,224.9
PO005684,2023-06-26 12:19:00,SKU046,3,CUST454,PROMO024,STORE006,348.14
PO005685,2023-03-24 10:15:00,SKU074,1,CUST189,NO_PROMO,STORE007,416.96
PO005686,2023-07-28 14:05:00,SKU080,1,CUST242,NO_PROMO,STORE009,102.14
PO005687,2023-09-08 10:43:00,SKU007,1,CUST063,NO_PROMO,STORE009,76.14
PO005688,2024-07-22 21:49:00,SKU004,1,CUST485,PROMO010,STORE004,319.4
PO005689,2024-01-19 08:30:00,SKU052,2,CUST241,NO_PROMO,STORE009,398.81
PO005690,2023-06-13 13:06:00,SKU031,1,CUST445,NO_PROMO,STORE008,323.4
PO005691,2024-04-27 16:43:00,SKU075,3,CUST185,NO_PROMO,STORE001,368.09
PO005692,2024-02-08 19:13:00,SKU036,1,CUST259,NO_PROMO,STORE007,413.78
PO005693,2024-04-28 18:24:00,SKU054,1,CUST229,NO_PROMO,STORE007,452.67
PO005694,2024-04-19 19:15:00,SKU054,1,CUST223,NO_PROMO,STORE010,452.67
PO005695,2023-04-09 14:08:00,SKU017,2,CUST099,NO_PROMO,STORE004,186.91
PO005696,2023-11-22 20:59:00,SKU075,4,CUST247,NO_PROMO,STORE007,368.09
PO005697,2023-05-17 14:49:00,SKU030,2,CUST045,NO_PROMO,STORE010,70.9
PO005698,2023-12-01 12:52:00,SKU022,5,CUST399,NO_PROMO,STORE010,112.77
PO005699,2024-11-21 19:55:00,SKU043,1,CUST273,PROMO003,STORE005,65.47
PO005700,2024-03-10 17:25:00,SKU027,1,CUST399,NO_PROMO,STORE005,139.85
PO005701,2024-06-30 09:22:00,SKU037,1,CUST005,PROMO023,STORE005,187.08
PO005702,2024-05-15 18:47:00,SKU046,1,CUST470,PROMO003,STORE006,348.14
PO005703,2024-08-23 08:14:00,SKU035,1,CUST430,NO_PROMO,STORE007,484.53
PO005704,2024-09-15 10:49:00,SKU004,1,CUST011,PROMO021,STORE005,319.4
PO005705,2023-08-29 13:23:00,SKU080,1,CUST448,NO_PROMO,STORE009,102.14
PO005706,2023-12-15 16:52:00,SKU080,1,CUST348,PROMO028,STORE009,102.14
PO005707,2023-01-02 17:38:00,SKU026,1,CUST398,NO_PROMO,STORE007,403.33
PO005708,2024-02-12 09:41:00,SKU019,1,CUST039,NO_PROMO,STORE010,244.38
PO005709,2023-08-24 10:31:00,SKU045,3,CUST451,NO_PROMO,STORE003,166.45
PO005710,2023-07-12 08:13:00,SKU026,1,CUST439,NO_PROMO,STORE004,403.33
PO005711,2023-11-06 14:05:00,SKU022,2,CUST500,NO_PROMO,STORE004,112.77
PO005712,2023-12-14 14:41:00,SKU058,2,CUST042,NO_PROMO,STORE007,138.19
PO005713,2023-07-04 14:09:00,SKU063,1,CUST203,PROMO017,STORE002,422.93
PO005714,2023-10-19 12:24:00,SKU028,1,CUST094,PROMO029,STORE005,281.41
PO005715,2024-11-22 21:30:00,SKU065,1,CUST486,NO_PROMO,STORE004,176.42
PO005716,2023-02-05 12:26:00,SKU044,2,CUST005,NO_PROMO,STORE010,459.19
PO005717,2023-07-03 10:25:00,SKU043,1,CUST052,PROMO001,STORE009,65.47
PO005718,2024-11-29 16:53:00,SKU037,1,CUST150,NO_PROMO,STORE001,187.08
PO005719,2023-04-19 15:51:00,SKU066,1,CUST205,PROMO008,STORE010,294.21
PO005720,2023-03-26 13:43:00,SKU017,3,CUST300,NO_PROMO,STORE003,186.91
PO005721,2023-04-14 18:55:00,SKU040,1,CUST499,NO_PROMO,STORE006,248.07
PO005722,2024-02-19 20:51:00,SKU038,2,CUST371,NO_PROMO,STORE004,93.95
PO005723,2023-01-13 10:20:00,SKU061,1,CUST469,NO_PROMO,STORE003,224.9
PO005724,2023-05-12 17:32:00,SKU009,3,CUST187,PROMO015,STORE006,320.5
PO005725,2024-01-29 18:29:00,SKU077,2,CUST485,NO_PROMO,STORE003,397.07
PO005726,2023-01-12 15:41:00,SKU075,1,CUST153,PROMO021,STORE007,368.09
PO005727,2024-11-17 14:27:00,SKU061,4,CUST383,NO_PROMO,STORE001,224.9
PO005728,2023-02-25 12:27:00,SKU080,2,CUST116,NO_PROMO,STORE009,102.14
PO005729,2023-09-22 19:40:00,SKU016,1,CUST149,NO_PROMO,STORE010,132.53
PO005730,2023-04-29 17:51:00,SKU002,1,CUST220,NO_PROMO,STORE002,477.82
PO005731,2024-04-06 16:23:00,SKU072,3,CUST192,PROMO002,STORE004,139.42
PO005732,2024-04-29 19:21:00,SKU043,3,CUST233,PROMO020,STORE006,65.47
PO005733,2024-07-01 13:07:00,SKU042,2,CUST324,NO_PROMO,STORE006,272.83
PO005734,2023-07-03 14:34:00,SKU077,2,CUST221,NO_PROMO,STORE008,397.07
PO005735,2024-01-28 21:43:00,SKU057,2,CUST047,NO_PROMO,STORE008,89.82
PO005736,2023-03-23 10:00:00,SKU067,1,CUST127,NO_PROMO,STORE004,113.42
PO005737,2023-12-12 19:37:00,SKU030,2,CUST291,NO_PROMO,STORE006,70.9
PO005738,2023-09-22 11:32:00,SKU013,1,CUST215,PROMO013,STORE009,424.6
PO005739,2024-09-21 19:55:00,SKU019,4,CUST007,NO_PROMO,STORE007,244.38
PO005740,2024-04-10 14:03:00,SKU007,3,CUST184,NO_PROMO,STORE008,76.14
PO005741,2024-04-20 12:02:00,SKU009,2,CUST116,NO_PROMO,STORE008,320.5
PO005742,2023-05-05 21:31:00,SKU054,1,CUST052,NO_PROMO,STORE002,452.67
PO005743,2024-04-16 13:03:00,SKU061,1,CUST366,PROMO002,STORE007,224.9
PO005744,2024-09-05 18:23:00,SKU002,1,CUST046,PROMO007,STORE003,477.82
PO005745,2023-09-16 14:21:00,SKU050,2,CUST393,PROMO012,STORE007,133.18
PO005746,2024-11-22 12:49:00,SKU075,2,CUST442,NO_PROMO,STORE002,368.09
PO005747,2023-01-25 16:17:00,SKU031,1,CUST023,PROMO012,STORE001,323.4
PO005748,2023-07-03 12:22:00,SKU033,2,CUST131,NO_PROMO,STORE009,79.27
PO005749,2024-03-03 08:28:00,SKU078,3,CUST127,PROMO018,STORE010,83.32
PO005750,2023-11-29 12:40:00,SKU080,1,CUST445,NO_PROMO,STORE010,102.14
PO005751,2023-02-06 17:07:00,SKU011,1,CUST265,NO_PROMO,STORE001,59.26
PO005752,2024-01-01 19:02:00,SKU033,3,CUST309,NO_PROMO,STORE001,79.27
PO005753,2024-06-28 19:25:00,SKU007,2,CUST196,NO_PROMO,STORE003,76.14
PO005754,2023-09-12 10:05:00,SKU031,2,CUST433,NO_PROMO,STORE001,323.4
PO005755,2024-07-01 09:08:00,SKU048,2,CUST473,NO_PROMO,STORE007,284.03
PO005756,2023-05-29 18:31:00,SKU047,5,CUST454,NO_PROMO,STORE007,190.27
PO005757,2024-03-17 12:22:00,SKU078,1,CUST048,PROMO015,STORE008,83.32
PO005758,2024-04-14 19:39:00,SKU053,1,CUST379,NO_PROMO,STORE002,472.77
PO005759,2023-09-07 21:57:00,SKU080,1,CUST082,NO_PROMO,STORE007,102.14
PO005760,2024-06-20 17:29:00,SKU019,1,CUST109,PROMO003,STORE009,244.38
PO005761,2023-02-11 09:20:00,SKU006,1,CUST263,NO_PROMO,STORE010,120.2
PO005762,2024-01-17 08:09:00,SKU049,1,CUST355,NO_PROMO,STORE005,296.02
PO005763,2024-09-15 19:40:00,SKU073,4,CUST031,NO_PROMO,STORE010,52.48
PO005764,2023-04-14 14:32:00,SKU050,4,CUST358,NO_PROMO,STORE003,133.18
PO005765,2023-03-22 13:59:00,SKU012,1,CUST056,PROMO015,STORE009,486.46
PO005766,2024-10-14 19:19:00,SKU023,2,CUST480,NO_PROMO,STORE001,181.47
PO005767,2024-03-08 14:01:00,SKU054,2,CUST355,PROMO020,STORE003,452.67
PO005768,2023-07-08 19:16:00,SKU069,3,CUST189,PROMO025,STORE002,83.55
PO005769,2024-10-30 19:56:00,SKU059,2,CUST476,NO_PROMO,STORE002,70.35
PO005770,2023-03-23 21:58:00,SKU036,1,CUST492,NO_PROMO,STORE003,413.78
PO005771,2024-03-19 09:50:00,SKU003,3,CUST005,PROMO001,STORE010,379.4
PO005772,2023-07-16 17:16:00,SKU058,2,CUST286,NO_PROMO,STORE007,138.19
PO005773,2023-11-07 17:32:00,SKU055,2,CUST278,PROMO023,STORE006,319.05
PO005774,2024-07-06 21:50:00,SKU057,4,CUST145,NO_PROMO,STORE009,89.82
PO005775,2023-09-07 19:51:00,SKU017,4,CUST394,PROMO020,STORE010,186.91
PO005776,2023-02-20 13:36:00,SKU039,2,CUST455,NO_PROMO,STORE010,357.9
PO005777,2024-04-29 11:48:00,SKU068,2,CUST196,PROMO027,STORE003,410.99
PO005778,2024-03-23 12:47:00,SKU055,5,CUST426,NO_PROMO,STORE005,319.05
PO005779,2024-12-06 20:11:00,SKU045,1,CUST027,PROMO030,STORE009,166.45
PO005780,2023-10-11 16:42:00,SKU076,1,CUST127,NO_PROMO,STORE003,378.05
PO005781,2023-02-16 17:25:00,SKU001,1,CUST135,PROMO011,STORE008,218.54
PO005782,2023-07-05 18:18:00,SKU021,3,CUST023,NO_PROMO,STORE009,325.33
PO005783,2023-10-07 08:26:00,SKU021,2,CUST331,NO_PROMO,STORE007,325.33
PO005784,2023-08-01 08:50:00,SKU052,1,CUST117,NO_PROMO,STORE006,398.81
PO005785,2024-02-29 18:08:00,SKU043,5,CUST392,PROMO008,STORE006,65.47
PO005786,2023-10-09 12:29:00,SKU052,2,CUST008,NO_PROMO,STORE006,398.81
PO005787,2024-09-05 20:40:00,SKU067,3,CUST101,PROMO017,STORE005,113.42
PO005788,2023-11-22 09:14:00,SKU044,1,CUST261,PROMO009,STORE007,459.19
PO005789,2023-08-19 08:45:00,SKU032,2,CUST199,PROMO021,STORE007,126.74
PO005790,2023-11-29 11:04:00,SKU010,2,CUST086,PROMO011,STORE007,368.63
PO005791,2024-09-18 12:46:00,SKU064,2,CUST228,NO_PROMO,STORE003,210.54
PO005792,2024-12-30 17:52:00,SKU079,2,CUST386,NO_PROMO,STORE006,211.31
PO005793,2024-04-16 17:26:00,SKU069,3,CUST472,PROMO004,STORE009,83.55
PO005794,2024-10-12 17:21:00,SKU068,1,CUST179,NO_PROMO,STORE009,410.99
PO005795,2024-07-08 14:30:00,SKU028,3,CUST450,NO_PROMO,STORE004,281.41
PO005796,2024-07-25 08:21:00,SKU053,1,CUST240,NO_PROMO,STORE009,472.77
PO005797,2023-12-15 13:22:00,SKU051,1,CUST012,NO_PROMO,STORE002,486.31
PO005798,2024-03-31 10:29:00,SKU053,1,CUST303,NO_PROMO,STORE008,472.77
PO005799,2024-05-25 11:34:00,SKU004,1,CUST234,PROMO002,STORE002,319.4
PO005800,2024-12-15 10:43:00,SKU079,1,CUST183,NO_PROMO,STORE005,211.31
PO005801,2024-02-04 12:25:00,SKU017,3,CUST282,PROMO026,STORE006,186.91
PO005802,2023-02-03 18:54:00,SKU067,2,CUST358,NO_PROMO,STORE002,113.42
PO005803,2024-08-08 09:40:00,SKU074,1,CUST376,NO_PROMO,STORE009,416.96
PO005804,2024-05-13 16:22:00,SKU047,2,CUST429,NO_PROMO,STORE006,190.27
PO005805,2023-03-27 11:47:00,SKU056,1,CUST190,PROMO010,STORE008,464.84
PO005806,2024-06-26 13:19:00,SKU023,1,CUST326,PROMO012,STORE004,181.47
PO005807,2023-10-26 20:20:00,SKU018,2,CUST215,PROMO030,STORE003,286.14
PO005808,2024-04-07 18:29:00,SKU001,2,CUST258,NO_PROMO,STORE004,218.54
PO005809,2023-01-31 10:39:00,SKU035,3,CUST026,PROMO014,STORE001,484.53
PO005810,2024-08-21 10:39:00,SKU064,1,CUST270,NO_PROMO,STORE001,210.54
PO005811,2023-12-27 17:27:00,SKU058,2,CUST082,PROMO029,STORE008,138.19
PO005812,2024-03-01 20:01:00,SKU059,2,CUST358,NO_PROMO,STORE001,70.35
PO005813,2023-10-18 16:47:00,SKU001,4,CUST185,NO_PROMO,STORE005,218.54
PO005814,2024-05-17 11:24:00,SKU003,1,CUST288,PROMO018,STORE010,379.4
PO005815,2024-07-04 10:24:00,SKU067,2,CUST062,NO_PROMO,STORE009,113.42
PO005816,2024-09-13 21:07:00,SKU037,2,CUST371,PROMO018,STORE003,187.08
PO005817,2023-04-10 14:13:00,SKU029,5,CUST462,NO_PROMO,STORE010,316.59
PO005818,2023-08-05 09:36:00,SKU033,1,CUST030,NO_PROMO,STORE002,79.27
PO005819,2023-10-24 10:55:00,SKU061,2,CUST397,NO_PROMO,STORE005,224.9
PO005820,2023-06-12 20:49:00,SKU004,1,CUST424,NO_PROMO,STORE002,319.4
PO005821,2024-02-15 16:26:00,SKU014,2,CUST031,NO_PROMO,STORE010,145.55
PO005822,2023-12-27 20:13:00,SKU033,1,CUST293,NO_PROMO,STORE001,79.27
PO005823,2024-03-04 17:17:00,SKU022,1,CUST173,NO_PROMO,STORE009,112.77
PO005824,2023-11-24 20:23:00,SKU048,2,CUST102,NO_PROMO,STORE010,284.03
PO005825,2024-10-07 09:42:00,SKU003,1,CUST128,PROMO010,STORE009,379.4
PO005826,2024-12-04 18:48:00,SKU023,1,CUST086,NO_PROMO,STORE001,181.47
PO005827,2024-10-13 13:32:00,SKU068,1,CUST315,NO_PROMO,STORE004,410.99
PO005828,2024-07-02 16:25:00,SKU021,1,CUST028,PROMO020,STORE005,325.33
PO005829,2023-08-19 21:25:00,SKU043,4,CUST122,NO_PROMO,STORE002,65.47
PO005830,2024-05-21 20:29:00,SKU026,2,CUST251,NO_PROMO,STORE009,403.33
PO005831,2023-10-21 21:59:00,SKU041,3,CUST061,PROMO018,STORE009,104.92
PO005832,2024-04-05 10:59:00,SKU038,1,CUST403,NO_PROMO,STORE009,93.95
PO005833,2023-07-01 14:18:00,SKU011,4,CUST171,NO_PROMO,STORE008,59.26
PO005834,2023-01-04 16:53:00,SKU029,1,CUST443,PROMO014,STORE006,316.59
PO005835,2023-12-09 20:29:00,SKU060,2,CUST272,NO_PROMO,STORE001,196.4
PO005836,2024-11-02 10:43:00,SKU067,1,CUST325,NO_PROMO,STORE010,113.42
PO005837,2023-04-11 14:37:00,SKU065,2,CUST300,PROMO030,STORE005,176.42
PO005838,2024-10-30 14:26:00,SKU061,2,CUST113,NO_PROMO,STORE008,224.9
PO005839,2024-02-25 11:40:00,SKU019,1,CUST194,NO_PROMO,STORE004,244.38
PO005840,2023-01-30 17:14:00,SKU046,1,CUST394,NO_PROMO,STORE008,348.14
PO005841,2023-05-22 17:39:00,SKU049,2,CUST431,PROMO002,STORE006,296.02
PO005842,2024-05-30 09:38:00,SKU022,1,CUST019,PROMO023,STORE001,112.77
PO005843,2024-08-07 19:26:00,SKU078,1,CUST340,NO_PROMO,STORE001,83.32
PO005844,2023-01-24 13:39:00,SKU057,1,CUST093,NO_PROMO,STORE003,89.82
PO005845,2023-09-13 10:36:00,SKU014,2,CUST217,NO_PROMO,STORE001,145.55
PO005846,2024-10-02 15:43:00,SKU044,3,CUST465,NO_PROMO,STORE004,459.19
PO005847,2023-04-04 13:01:00,SKU016,1,CUST179,NO_PROMO,STORE003,132.53
PO005848,2024-09-07 20:41:00,SKU077,1,CUST499,NO_PROMO,STORE007,397.07
PO005849,2024-02-03 16:32:00,SKU012,3,CUST397,PROMO028,STORE009,486.46
PO005850,2023-07-17 21:58:00,SKU055,2,CUST191,NO_PROMO,STORE007,319.05
PO005851,2023-06-15 15:23:00,SKU051,1,CUST493,NO_PROMO,STORE005,486.31
PO005852,2023-09-03 10:30:00,SKU039,3,CUST400,PROMO016,STORE001,357.9
PO005853,2024-12-30 11:20:00,SKU033,1,CUST437,NO_PROMO,STORE005,79.27
PO005854,2023-05-16 12:04:00,SKU033,1,CUST163,PROMO003,STORE001,79.27
PO005855,2023-02-01 11:36:00,SKU029,5,CUST100,NO_PROMO,STORE006,316.59
PO005856,2024-04-17 15:15:00,SKU069,4,CUST187,NO_PROMO,STORE008,83.55
PO005857,2024-12-01 17:28:00,SKU070,1,CUST295,NO_PROMO,STORE007,494.1
PO005858,2023-09-05 20:11:00,SKU031,1,CUST067,PROMO018,STORE001,323.4
PO005859,2024-04-17 16:41:00,SKU080,1,CUST073,NO_PROMO,STORE008,102.14
PO005860,2023-04-24 20:38:00,SKU031,1,CUST232,PROMO018,STORE009,323.4
PO005861,2023-12-06 21:58:00,SKU046,1,CUST189,NO_PROMO,STORE010,348.14
PO005862,2023-06-13 11:29:00,SKU077,1,CUST050,NO_PROMO,STORE002,397.07
PO005863,2023-03-13 08:47:00,SKU052,4,CUST309,PROMO010,STORE001,398.81
PO005864,2023-02-03 18:43:00,SKU010,3,CUST302,PROMO019,STORE006,368.63
PO005865,2024-02-21 21:33:00,SKU074,2,CUST308,NO_PROMO,STORE004,416.96
PO005866,2024-04-26 21:24:00,SKU041,2,CUST124,NO_PROMO,STORE007,104.92
PO005867,2023-03-14 20:26:00,SKU077,1,CUST157,NO_PROMO,STORE003,397.07
PO005868,2023-09-24 19:34:00,SKU003,1,CUST261,PROMO029,STORE003,379.4
PO005869,2023-05-04 19:49:00,SKU059,1,CUST195,NO_PROMO,STORE008,70.35
PO005870,2024-09-13 18:34:00,SKU052,3,CUST330,PROMO018,STORE007,398.81
PO005871,2023-01-25 15:30:00,SKU034,1,CUST351,NO_PROMO,STORE005,477.0
PO005872,2023-03-03 12:51:00,SKU049,3,CUST331,NO_PROMO,STORE003,296.02
PO005873,2024-02-12 21:52:00,SKU028,2,CUST256,NO_PROMO,STORE001,281.41
PO005874,2023-02-10 13:25:00,SKU013,1,CUST465,PROMO005,STORE003,424.6
PO005875,2024-06-07 18:41:00,SKU069,1,CUST424,NO_PROMO,STORE009,83.55
PO005876,2024-03-26 14:50:00,SKU067,2,CUST489,PROMO016,STORE001,113.42
PO005877,2023-05-08 09:09:00,SKU061,4,CUST200,NO_PROMO,STORE005,224.9
PO005878,2023-09-26 20:52:00,SKU060,2,CUST372,NO_PROMO,STORE004,196.4
PO005879,2024-08-16 20:50:00,SKU071,1,CUST386,PROMO030,STORE006,397.51
PO005880,2023-04-25 19:10:00,SKU024,2,CUST068,PROMO018,STORE002,214.86
PO005881,2024-01-11 14:42:00,SKU063,1,CUST446,PROMO018,STORE004,422.93
PO005882,2023-12-14 10:58:00,SKU061,5,CUST080,NO_PROMO,STORE009,224.9
PO005883,2023-09-06 20:30:00,SKU023,2,CUST233,NO_PROMO,STORE005,181.47
PO005884,2023-08-04 12:06:00,SKU030,2,CUST186,NO_PROMO,STORE008,70.9
PO005885,2023-12-04 18:44:00,SKU060,1,CUST105,PROMO011,STORE002,196.4
PO005886,2023-03-17 15:57:00,SKU018,2,CUST469,NO_PROMO,STORE009,286.14
PO005887,2024-12-27 15:48:00,SKU056,1,CUST325,NO_PROMO,STORE007,464.84
PO005888,2023-09-08 20:16:00,SKU053,1,CUST442,NO_PROMO,STORE007,472.77
PO005889,2023-12-17 12:44:00,SKU007,1,CUST419,NO_PROMO,STORE002,76.14
PO005890,2024-03-31 13:50:00,SKU069,4,CUST142,NO_PROMO,STORE008,83.55
PO005891,2024-04-06 19:16:00,SKU072,2,CUST399,NO_PROMO,STORE009,139.42
